Year,Month,DOM,DOW,DOW2,Date,Numb_Passengers,Numb_Bags,MTD_Bags,Bag_Pass_Ratio,MTD_Bags,MBR_Day_Of,Count_Day_of,MBR_Goal,MBR,COUNT,MBR_Diff_Goal,Met_Goal,%(+/-),A0,D0,num_gate_chg,flight_div,flights_cancelled,cnl_mech,cnl_we,cnl_other,Misc_Reason
2016,May,19,Q,4-Q,5/19/2016,82497,59902,1088150,0.726111253,1462377,7.37 ,608,8.90,8.06,665 ,(0.84),1 ,-9%,50.7,53.6,41,0,4,2,1,1,0 
2016,May,20,F,5-F,5/20/2016,84312,63478,1151628,0.752894013,1546689,6.77 ,571,8.90,7.55,637 ,(1.35),1 ,-11%,71.6,64.1,61,1,5,4,1,0,0 
2016,May,21,J,6-J,5/21/2016,68384,57665,1209293,0.843252808,1615073,7.98 ,546,8.90,8.88,607 ,(0.02),1 ,-11%,81.9,73.2,44,1,6,0,0,6,PWR OUT WEST & AE HANGARS
2016,May,22,S,7-S,5/22/2016,80239,62664,1271957,0.780966862,1695312,4.80 ,385,8.90,5.34,428 ,(3.56),1 ,-11%,76.6,73.7,31,0,2,2,0,0,0 
2016,May,23,M,1-M,5/23/2016,77873,56186,1328143,0.721508097,1773185,8.64 ,673,8.90,9.60,748 ,0.70 ,0 ,-11%,42.7,39.3,81,4,3,3,0,0,AM WX
2016,May,24,T,2-T,5/24/2016,74629,54918,1383061,0.735880154,1847814,4.64 ,346,8.90,5.20,388 ,(3.70),1 ,-12%,73.6,77.5,34,0,0,0,0,0,0 
2016,May,25,W,3-W,5/25/2016,80343,59863,1442924,0.745092914,1928157,5.79 ,465,8.90,6.68,537 ,(2.22),1 ,-15%,66.7,70.1,52,0,0,0,0,0,PM B Bagroom issues
2016,May,26,Q,4-Q,5/26/2016,86744,63932,1506856,0.737019275,2014901,8.24 ,715,8.90,11.26,977 ,2.36 ,0 ,-37%,35.1,39.0,34,1,25,3,21,1,PM WX / FLEX FLY
2016,May,27,F,5-F,5/27/2016,83518,60809,1567665,0.728094542,2098419,14.68 ,1226,8.90,16.34,"1,365 ",7.44 ,0 ,-11%,29.6,23.6,32,2,21,2,16,3,AM WX
2016,May,28,J,6-J,5/28/2016,70913,57387,1625052,0.809259233,2169332,8.35 ,592,8.90,9.33,662 ,0.43 ,0 ,-12%,72.9,59.0,63,0,1,1,0,0,0 
2016,May,29,S,7-S,5/29/2016,64600,53532,1678584,0.828668731,2233932,12.34 ,797,8.90,14.79,955 ,5.89 ,0 ,-20%,62.1,47.4,103,14,19,3,8,8,AM and PM WX
2016,May,30,M,1-M,5/30/2016,76730,57825,1736409,0.753616578,2310662,7.45 ,572,8.90,8.35,640 ,(0.55),1 ,-12%,70.5,67.5,58,1,2,1,1,0,0 
2016,May,31,T,2-T,5/31/2016,67030,49918,1786327,0.744711323,2377692,12.95 ,868,8.90,17.38,"1,165 ",8.48 ,0 ,-34%,48.5,52.8,125,55,128,1,122,5,Afternoon WX
2016,Jun,1,W,3-W,6/1/2016,80090,65875,65875,0.822512174,80090,12.61 ,1010,8.40,14.60,"1,169 ",6.20 ,0 ,-16%,49.5,45.0,77,1,17,4,13,0,LCL WX
2016,Jun,2,Q,4-Q,6/2/2016,72132,50042,115917,0.693755892,152222,11.48 ,828,8.40,15.90,"1,147 ",7.50 ,0 ,-39%,27.9,33.3,76,4,101,0,83,18,LCL WX
2016,Jun,3,F,5-F,6/3/2016,84018,58414,174331,0.695255779,236240,11.22 ,943,8.40,12.82,"1,077 ",4.42 ,0 ,-14%,38.7,41.0,73,0,12,3,8,1,0 
2016,Jun,4,J,6-J,6/4/2016,76557,62053,236384,0.81054639,312797,10.48 ,802,8.40,12.17,931 ,3.77 ,0 ,-16%,56.9,49.4,65,0,4,3,0,1,0 
2016,Jun,5,S,7-S,6/5/2016,87328,63644,300028,0.728792598,400125,10.59 ,925,8.40,12.20,"1,065 ",3.80 ,0 ,-15%,60.7,52.4,82,0,13,11,0,2,0 
2016,Jun,6,M,1-M,6/6/2016,86080,60343,360371,0.701010688,486205,7.42 ,639,8.40,8.29,713 ,(0.11),1 ,-12%,68.1,61.5,59,0,15,15,0,0,0 
2016,Jun,7,T,2-T,6/7/2016,82242,56233,416604,0.683750395,568447,5.73 ,471,8.40,6.39,526 ,(2.01),1 ,-12%,68.3,59.9,46,0,10,10,0,0,0 
2016,Jun,8,W,3-W,6/8/2016,84242,58581,475185,0.695389473,652689,6.79 ,572,8.40,7.59,640 ,(0.81),1 ,-12%,68.1,64.4,45,0,8,7,0,1,0 
2016,Jun,9,Q,4-Q,6/9/2016,88645,60081,535266,0.677770884,741334,4.39 ,389,8.40,5.86,519 ,(2.54),1 ,-33%,67.3,56.4,58,0,2,2,0,0,Net tracer down most of the day
2016,Jun,10,F,5-F,6/10/2016,89324,62485,597751,0.699532041,830658,9.92 ,886,8.40,11.58,"1,034 ",3.18 ,0 ,-17%,65.0,57.4,54,2,6,6,0,0,C bagroom down 4pm to 730pm
2016,Jun,11,J,6-J,6/11/2016,74992,56271,654022,0.750360038,905650,16.80 ,1260,8.40,20.26,"1,519 ",11.86 ,0 ,-21%,43.2,35.6,94,15,11,4,7,0,LCL WX + A BGRM SYSTEM
2016,Jun,12,S,7-S,6/12/2016,72424,55805,709827,0.770531868,978074,14.79 ,1071,8.40,23.19,"1,680 ",14.79 ,0 ,-57%,32.7,40.3,146,51,140,2,126,12,LCL WX
2016,Jun,13,M,1-M,6/13/2016,78301,59186,769013,0.755877958,1056375,19.21 ,1504,8.40,26.60,"2,082 ",18.20 ,0 ,-38%,28.4,22.2,136,15,85,6,76,3,LCL WX
2016,Jun,14,T,2-T,6/14/2016,83485,63963,832976,0.766161586,1139860,10.72 ,895,8.40,12.05,"1,006 ",3.65 ,0 ,-12%,46.7,45.3,51,0,7,7,0,0,Ruboff
2016,Jun,15,W,3-W,6/15/2016,84202,64322,897298,0.763901095,1224062,7.05 ,594,8.40,8.40,707 ,(0.00),1 ,-19%,59.6,57.2,68,0,2,2,0,0,MU-16 backup @ 17:00
2016,Jun,16,Q,4-Q,6/16/2016,86949,64714,962012,0.74427538,1311011,7.11 ,618,8.40,8.13,707 ,(0.27),1 ,-14%,65.2,56.2,69,1,2,1,0,1,0 
2016,Jun,17,F,5-F,6/17/2016,88108,63319,1025331,0.718652109,1399119,7.88 ,694,8.40,9.53,839 ,1.13 ,0 ,-21%,65.7,61.4,118,2,1,1,0,0,0 
2016,Jun,18,J,6-J,6/18/2016,76950,61492,1086823,0.799116309,1476069,9.33 ,718,8.40,10.94,842 ,2.54 ,0 ,-17%,69.9,59.5,50,1,2,2,0,0,0 
2016,Jun,19,S,7-S,6/19/2016,81925,64410,1151233,0.786206897,1557994,8.74 ,716,8.40,10.10,828 ,1.70 ,0 ,-16%,72.8,62.2,69,1,2,1,0,1,0 
2016,Jun,20,M,1-M,6/20/2016,84840,63057,1214290,0.74324611,1642834,6.42 ,545,8.40,7.60,645 ,(0.80),1 ,-18%,69.3,58.6,74,1,3,3,0,0,0 
2016,Jun,21,T,2-T,6/21/2016,80872,60985,1275275,0.754092888,1723706,7.33 ,593,8.40,8.01,648 ,(0.39),1 ,-9%,64.2,57.5,61,0,7,7,0,0,0 
2016,Jun,22,W,3-W,6/22/2016,85081,64272,1339547,0.755421304,1808787,7.11 ,605,8.40,7.95,676 ,(0.45),1 ,-12%,59.9,55.6,46,1,10,8,0,2,0 
2016,Jun,23,Q,4-Q,6/23/2016,88588,66936,1406483,0.755587664,1897375,7.18 ,636,8.40,8.68,769 ,0.28 ,0 ,-21%,52.8,43.4,68,0,3,3,0,0,WX in Northeast
2016,Jun,24,F,5-F,6/24/2016,89544,69018,1475501,0.770771911,1986919,8.10 ,725,8.40,9.72,870 ,1.32 ,0 ,-20%,61.2,51.9,71,1,10,7,2,1,0 
2016,Jun,25,J,6-J,6/25/2016,77077,61855,1537356,0.802509179,2063996,9.82 ,757,8.40,11.41,880 ,3.01 ,0 ,-16%,69.4,53.9,50,0,10,10,0,0,0 
2016,Jun,26,S,7-S,6/26/2016,85797,69957,1607313,0.81537816,2149793,10.21 ,876,8.40,11.54,990 ,3.14 ,0 ,-13%,61.9,55.1,54,0,8,6,1,1,customs APC issue
2016,Jun,27,M,1-M,6/27/2016,81385,57965,1665278,0.712231984,2231178,8.36 ,680,8.40,11.85,964 ,3.45 ,0 ,-42%,52.3,47.9,107,26,24,2,21,1,PM WX
2016,Jun,28,T,2-T,6/28/2016,81849,63553,1728831,0.77646642,2313027,12.29 ,1006,8.40,14.68,"1,202 ",6.28 ,0 ,-19%,45.4,39.2,83,1,21,13,6,2,Ruboff
2016,Jun,29,W,3-W,6/29/2016,86194,66866,1795697,0.775761654,2399221,9.26 ,798,8.40,9.99,861 ,1.59 ,0 ,-8%,60.0,53.6,69,0,14,13,1,0,0 
2016,Jun,30,Q,4-Q,6/30/2016,96492,71049,1866746,0.736320109,2495713,8.29 ,800,8.40,9.75,941 ,1.35 ,0 ,-18%,62.5,54.0,69,0,11,11,0,0,FLEX FLYING
2016,Jul,1,F,5-F,7/1/2016,98333,75813,75813,0.770982275,98333,8.22 ,808,8.40,10.51,1034,2.11 ,0 ,-28%,59.8,47.7,93,0,12,5,5,2,FLEX FLYING
2016,Jul,2,J,6-J,7/2/2016,80591,62203,138016,0.771835565,178924,10.56 ,851,8.40,11.78,949,3.38 ,0 ,-12%,66.1,50.7,68,0,1,0,0,1,0 
2016,Jul,3,S,7-S,7/3/2016,70279,50749,188765,0.7221076,249203,8.69 ,611,8.40,9.46,665 ,1.06 ,0 ,-9%,74.3,59.7,62,0,6,4,0,2,0 
2016,Jul,4,M,1-M,7/4/2016,67395,49290,238055,0.731359893,316598,9.76 ,658,8.40,10.94,737 ,2.54 ,0 ,-12%,39.9,35.5,103,17,18,12,6,0,Early AM WX 1ST Bank diverted
2016,Jul,5,T,2-T,7/5/2016,82386,60644,298699,0.736095939,398984,9.05 ,746,8.40,10.11,833 ,1.71 ,0 ,-12%,42.8,45.3,52,0,12,5,7,0,Overnight WX/CBP 1400-1540
2016,Jul,6,W,3-W,7/6/2016,81158,53772,352471,0.662559452,480142,7.49 ,608,8.40,7.99,649 ,(0.41),1 ,-7%,64.3,62.6,69,0,3,2,0,1,0 
2016,Jul,7,Q,4-Q,7/7/2016,79454,59909,412380,0.754008609,559596,5.79 ,460,8.40,6.09,484 ,(2.31),1 ,-5%,69.9,67.5,54,0,3,3,0,0,0 
2016,Jul,8,F,5-F,7/8/2016,81129,60822,473202,0.74969493,640725,7.62 ,618,8.40,8.82,716 ,0.42 ,0 ,-16%,67.1,62.0,79,0,5,2,3,0,0 
2016,Jul,9,J,6-J,7/9/2016,71660,54322,527524,0.758051912,712385,11.01 ,789,8.40,14.71,"1,054 ",6.31 ,0 ,-34%,41.8,37.5,55,32,28,8,18,2,LCL WEATHER
2016,Jul,10,S,7-S,7/10/2016,83815,68638,596162,0.818922627,796200,11.16 ,935,8.40,12.73,"1,067 ",4.33 ,0 ,-14%,58.4,51.8,69,2,14,10,2,2,Ruboff
2016,Jul,11,M,1-M,7/11/2016,84440,63502,659664,0.752036949,880640,5.96 ,503,8.40,6.78,573 ,(1.62),1 ,-14%,68.3,69.2,55,0,5,5,0,0,0 
2016,Jul,12,T,2-T,7/12/2016,80821,61732,721396,0.763811386,961461,6.90 ,558,8.40,7.70,622 ,(0.70),1 ,-12%,70.6,69.1,55,0,4,3,0,1,0 
2016,Jul,13,W,3-W,7/13/2016,81788,60707,782103,0.742248252,1043249,6.60 ,540,8.40,7.43,608 ,(0.97),1 ,-13%,67.3,69.2,51,0,9,6,2,1,0 
2016,Jul,14,Q,4-Q,7/14/2016,88136,65067,847170,0.738256785,1131385,7.85 ,692,8.40,9.00,793 ,0.60 ,0 ,-15%,50.4,52.3,56,0,11,7,4,0,0 
2016,Jul,15,F,5-F,7/15/2016,82429,59955,907125,0.727353237,1213814,20.16 ,1662,8.40,24.70,"2,036 ",16.30 ,0 ,-23%,18.1,13.2,129,26,60,3,57,0,IROPS/ramp closure 843a-1015a
2016,Jul,16,J,6-J,7/16/2016,80885,62129,969254,0.768115225,1294699,10.95 ,886,8.40,13.14,"1,063 ",4.74 ,0 ,-20%,66.8,57.4,49,1,1,1,0,0,0 
2016,Jul,17,S,7-S,7/17/2016,85708,68790,1038044,0.802608858,1380407,7.22 ,619,8.40,8.06,691 ,(0.34),1 ,-12%,72.6,70.8,35,0,2,2,0,0,0 
2016,Jul,18,M,1-M,7/18/2016,83393,62127,1100171,0.744990587,1463800,7.21 ,601,8.40,7.91,660 ,(0.49),1 ,-10%,67.6,64.9,37,0,5,4,1,0,MEGA SCAN 
2016,Jul,19,T,2-T,7/19/2016,81721,61091,1161262,0.747555708,1545521,6.79 ,555,8.40,7.69,628 ,(0.71),1 ,-13%,73.7,65.7,61,0,4,4,0,0,0 
2016,Jul,20,W,3-W,7/20/2016,84021,62798,1224060,0.747408386,1629542,7.58 ,637,8.40,8.24,692 ,(0.16),1 ,-9%,66.3,67.2,33,0,1,1,0,0,DBR  OTS 1700-2100
2016,Jul,21,Q,4-Q,7/21/2016,89101,65803,1289863,0.738521453,1718643,6.61 ,589,8.40,8.13,724 ,(0.27),1 ,-23%,66.7,57.1,64,0,4,4,0,0,GRU bags left off
2016,Jul,22,F,5-F,7/22/2016,91667,71485,1361348,0.779833528,1810310,8.14 ,746,8.40,9.46,867 ,1.06 ,0 ,-16%,60.9,58.3,62,0,11,10,0,1,C bgrm sys failures
2016,Jul,23,J,6-J,7/23/2016,79660,63066,1424414,0.791689681,1889970,10.29 ,820,8.40,11.73,934 ,3.33 ,0 ,-14%,66.8,59.3,34,1,4,4,0,0,0 
2016,Jul,24,S,7-S,7/24/2016,86869,66561,1490975,0.766222703,1976839,8.02 ,697,8.40,9.39,816 ,0.99 ,0 ,-17%,68.2,60.5,67,0,19,13,4,2,0 
2016,Jul,25,M,1-M,7/25/2016,77605,59621,1550596,0.768262354,2054444,9.39 ,729,8.40,11.93,926 ,3.53 ,0 ,-27%,46.6,42.3,114,7,52,9,40,3,Ramp closed 17:30-18:01
2016,Jul,26,T,2-T,7/26/2016,80664,61922,1612518,0.767653476,2135108,9.48 ,765,8.40,10.80,871 ,2.40 ,0 ,-14%,50.7,46.4,46,2,15,11,3,1,0 
2016,Jul,27,W,3-W,7/27/2016,78427,56899,1669417,0.725502697,2213535,11.65 ,914,8.40,15.61,"1,224 ",7.21 ,0 ,-34%,45.2,46.9,125,7,64,7,54,3,Storms in surrounding areas/Envoy IT failure 6a-UFN
2016,Jul,28,Q,4-Q,7/28/2016,86273,64800,1734217,0.751104053,2299808,10.42 ,899,8.40,12.18,"1,051 ",3.78 ,0 ,-17%,39.9,34.4,95,0,23,12,4,5,Ramp app programs failure 1500-1800/Envoy PDA failures
2016,Jul,29,F,5-F,7/29/2016,89640,69260,1803477,0.77264614,2389448,13.44 ,1205,8.40,14.88,"1,334 ",6.48 ,0 ,-11%,46.4,43.3,51,1,9,5,3,1,Slow download from Siteminder…spill into Prime/Envoy PDA still down
2016,Jul,30,J,6-J,7/30/2016,78524,63827,1867304,0.812834293,2467972,12.80 ,1005,8.40,15.40,"1,209 ",7.00 ,0 ,-20%,54.4,48.5,78,0,12,10,0,2,0 
2016,Jul,31,S,7-S,7/31/2016,84439,68891,1936195,0.815867076,2552411,11.06 ,934,8.40,11.96,"1,010 ",3.56 ,0 ,-8%,59.9,48.2,59,0,9,6,2,1,0 
2016,Aug,1,M,1-M,8/1/2016,82865,63914,63914,0.771302721,82865,9.41 ,780,8.60,10.39,861,1.79 ,0 ,-10%,62.3,51.8,78,1,10,5,3,2,0 
2016,Aug,2,T,2-T,8/2/2016,80044,60757,124671,0.759045025,162909,8.01 ,641,8.60,9.05,724,0.45 ,0 ,-13%,69.9,67.6,45,0,5,2,1,2,MIA WX
2016,Aug,3,W,3-W,8/3/2016,83519,63629,188300,0.761850597,246428,6.71 ,560,8.60,7.36,615 ,(1.24),1 ,-10%,73.9,67.3,44,0,1,0,1,0,0 
2016,Aug,4,Q,4-Q,8/4/2016,85550,62549,250849,0.731139684,331978,8.19 ,701,8.60,9.11,780 ,0.51 ,0 ,-11%,65.3,54.4,70,0,13,9,1,3,0 
2016,Aug,5,F,5-F,8/5/2016,87958,66368,317217,0.75454194,419936,9.32 ,820,8.60,10.89,958 ,2.29 ,0 ,-17%,64.5,51.2,56,1,8,4,2,2,ATC in Florida/Carribean market
2016,Aug,6,J,6-J,8/6/2016,77434,62735,379952,0.810173825,497370,11.58 ,897,8.60,13.25,"1,026 ",4.65 ,0 ,-14%,72.2,65.9,48,0,4,2,0,2,0 
2016,Aug,7,S,7-S,8/7/2016,82918,65254,445206,0.78697026,580288,10.77 ,893,8.60,12.09,"1,003 ",3.49 ,0 ,-12%,61.5,62.7,56,0,5,5,0,0,0 
2016,Aug,8,M,1-M,8/8/2016,83961,63043,508249,0.750860519,664249,7.88 ,662,8.60,8.91,748 ,0.31 ,0 ,-13%,59.0,55.9,49,1,4,2,1,1,0 
2016,Aug,9,T,2-T,8/9/2016,80655,60860,569109,0.754571942,744904,8.39 ,677,8.60,9.31,751 ,0.71 ,0 ,-11%,56.9,59.7,51,1,2,1,0,1,0 
2016,Aug,10,W,3-W,8/10/2016,82912,62244,631353,0.750723659,827816,8.53 ,707,8.60,9.74,808 ,1.14 ,0 ,-14%,62.1,60.4,46,1,0,0,0,0,AM Ramplink/T-Link issues
2016,Aug,11,Q,4-Q,8/11/2016,86328,62780,694133,0.727226392,914144,6.81 ,588,8.60,7.54,651 ,(1.06),1 ,-11%,67.0,62.1,39,2,4,2,1,1,AM Ramplink/T-Link issues 8am-9am
2016,Aug,12,F,5-F,8/12/2016,66753,47591,741724,0.71294174,980897,11.55 ,771,8.60,20.60,"1,375 ",12.00 ,0 ,-78%,52.4,48.3,134,50,184,2,179,3,Multiple rampclosures starting 15:57
2016,Aug,13,J,6-J,8/13/2016,73667,62666,804390,0.850665834,1054564,23.74 ,1749,8.60,28.76,"2,118 ",20.16 ,0 ,-21%,34.7,22.0,117,12,34,3,26,5,Ruboff
2016,Aug,14,S,7-S,8/14/2016,81138,65877,870267,0.811913037,1135702,13.58 ,1102,8.60,15.89,"1,290 ",7.29 ,0 ,-17%,54.8,51.9,38,1,25,15,9,1,Prime outage
2016,Aug,15,M,1-M,8/15/2016,82241,62707,932974,0.762478569,1217943,9.03 ,743,8.60,10.10,831 ,1.50 ,0 ,-12%,57.3,54.3,40,1,11,9,1,1,0 
2016,Aug,16,T,2-T,8/16/2016,75493,57363,990337,0.759845284,1293436,6.80 ,513,8.60,8.97,677 ,0.37 ,0 ,-32%,56.0,60.3,56,0,6,5,1,0,JFK pwr outage
2016,Aug,17,W,3-W,8/17/2016,76191,56025,1046362,0.73532307,1369627,6.09 ,464,8.60,8.33,635 ,(0.27),1 ,-37%,48.3,51.8,69,0,9,6,1,2,Nettracer sytem issues
2016,Aug,18,Q,4-Q,8/18/2016,77928,56668,1103030,0.727184067,1447555,10.20 ,795,8.60,13.38,"1,043 ",4.78 ,0 ,-31%,33.8,40.6,61,1,41,4,25,12,inbound ground delay-730-1200pm/afternoon WX
2016,Aug,19,F,5-F,8/19/2016,58596,44049,1147079,0.751740733,1506151,15.67 ,918,8.60,30.27,"1,774 ",21.67 ,0 ,-93%,27.1,40.4,119,50,221,2,214,5,severe WX all day/ramp closures/cancellations
2016,Aug,20,J,6-J,8/20/2016,55270,48450,1195529,0.876605754,1561421,46.39 ,2564,8.60,56.88,"3,144 ",48.28 ,0 ,-23%,13.6,9.9,171,55,177,5,169,4,REG DM ISSUES/ LCL WEATHER
2016,Aug,21,S,7-S,8/21/2016,77598,64431,1259960,0.830317792,1639019,15.03 ,1166,8.60,16.90,"1,312 ",8.30 ,0 ,-12%,53.9,47.8,57,0,19,5,13,1,Ruboff
2016,Aug,22,M,1-M,8/22/2016,77429,59051,1319011,0.76264707,1716448,10.38 ,804,8.60,11.89,921 ,3.29 ,0 ,-15%,44.7,44.8,67,1,20,1,18,1,Afternoon WX
2016,Aug,23,T,2-T,8/23/2016,71774,53669,1372680,0.747749882,1788222,6.17 ,443,8.60,6.75,484 ,(1.85),1 ,-9%,72.9,71.1,36,1,1,0,1,0,0 
2016,Aug,24,W,3-W,8/24/2016,71274,51049,1423729,0.716235935,1859496,8.19 ,584,8.60,8.79,627 ,0.19 ,0 ,-7%,73.0,75.1,64,0,1,1,0,0,Estimate #
2016,Aug,25,Q,4-Q,8/25/2016,77632,56556,1480285,0.728514015,1937128,6.60 ,512,8.60,7.37,572 ,(1.23),1 ,-12%,70.9,70.2,57,1,3,2,0,1,0 
2016,Aug,26,F,5-F,8/26/2016,77699,60735,1541020,0.781670292,2014827,12.24 ,951,8.60,12.80,995 ,4.20 ,0 ,-5%,43.6,46.2,86,3,14,1,13,0,Afternoon WX
2016,Aug,27,J,6-J,8/27/2016,61510,45776,1586796,0.744204194,2076337,9.06 ,557,8.60,9.39,578 ,0.79 ,0 ,-4%,78.5,73.4,36,0,0,0,0,0,Report sys outage
2016,Aug,28,S,7-S,8/28/2016,72313,55899,1642695,0.773014534,2148650,7.40 ,535,8.60,8.03,581 ,(0.57),1 ,-9%,70.8,74.3,54,0,0,0,0,0,B-bagroom water main leak
2016,Aug,29,M,1-M,8/29/2016,71075,49820,1692515,0.700949701,2219725,7.67 ,545,8.60,9.11,647 ,0.51 ,0 ,-19%,52.5,49.3,98,8,20,0,20,0,Afternoon WX
2016,Aug,30,T,2-T,8/30/2016,64086,45626,1738141,0.711949568,2283811,6.09 ,390,8.60,6.85,439 ,(1.75),1 ,-13%,68.9,70.1,53,0,0,0,0,0,0 
2016,Aug,31,W,3-W,8/31/2016,72755,52002,1790143,0.714755,2356566,7.08 ,515,8.60,7.79,567 ,(0.81),1 ,-10%,68.3,74.6,51,0,0,0,0,0,0 
2016,Sep,1,Q,4-Q,9/1/2016,81548,60321,60321,0.739699318,81548,7.92 ,646,4.20,8.72,711,4.52 ,0 ,-10%,43.2,51.5,58,1,9,2,7,0,LVL 2 DIV/Strorms south
2016,Sep,2,F,5-F,9/2/2016,87840,61808,122129,0.703642987,169388,5.90 ,518,4.20,6.37,559,2.17 ,0 ,-8%,68.1,62.6,49,0,5,0,5,0,0 
2016,Sep,3,J,6-J,9/3/2016,62138,47998,170127,0.772441984,231526,6.52 ,405,4.20,7.39,459,3.19 ,0 ,-13%,82.6,77.7,15,0,0,0,0,0,0 
2016,Sep,4,S,7-S,9/4/2016,59096,44650,214777,0.755550291,290622,7.07 ,418,4.20,7.92,468,3.72 ,0 ,-12%,86.1,81.5,17,0,0,0,0,0,B Bagroom issues/SAL bulkout
2016,Sep,5,M,1-M,9/5/2016,79916,56809,271586,0.710858902,370538,4.86 ,388,4.20,5.40,431,1.20 ,0 ,-11%,83.5,80.6,30,0,0,0,0,0,0 
2016,Sep,6,T,2-T,9/6/2016,78343,56731,328317,0.72413617,448881,4.34 ,340,4.20,4.89,383,0.69 ,0 ,-13%,78.9,78.5,43,0,0,0,0,0,0 
2016,Sep,7,W,3-W,9/7/2016,70689,51286,379603,0.725515993,519570,5.46 ,386,4.20,5.97,422,1.77 ,0 ,-9%,78.4,78.3,42,0,0,0,0,0,0 
2016,Sep,8,Q,4-Q,9/8/2016,75446,52854,432457,0.700554039,595016,3.61 ,272,4.20,3.92,295,(0.28),1 ,-9%,78.2,79.1,23,0,1,0,1,0,0 
2016,Sep,9,F,5-F,9/9/2016,79374,55836,488293,0.703454532,674390,5.95 ,472,4.20,6.34,503,2.14 ,0 ,-7%,78.8,77.4,44,0,4,3,0,1,Terminal D belt issues/security issue Terminal A
2016,Sep,10,J,6-J,9/10/2016,62122,52341,540634,0.842551753,736512,9.01 ,560,4.20,9.81,609,5.61 ,0 ,-9%,70.8,73.7,72,4,0,0,0,0,AM WX
2016,Sep,11,S,7-S,9/11/2016,76393,58283,598917,0.762936395,812905,6.35 ,485,4.20,6.94,530,2.74 ,0 ,-9%,78.2,74.8,37,0,1,1,0,0,0 
2016,Sep,12,M,1-M,9/12/2016,83685,58107,657024,0.694353827,896590,4.71 ,394,4.20,5.35,447,1.15 ,0 ,-14%,80.2,71.9,35,1,2,2,0,0,Regional Dynamic Manning issues
2016,Sep,13,T,2-T,9/13/2016,70494,48777,705801,0.691931228,967084,4.72 ,333,4.20,5.37,379,1.17 ,0 ,-14%,78.5,75.6,48,0,4,2,0,2,0 
2016,Sep,14,W,3-W,9/14/2016,76347,54583,760384,0.714933134,1043431,6.10 ,466,4.20,7.02,536,2.82 ,0 ,-15%,70.1,71.2,43,0,1,0,1,0,0 
2016,Sep,15,Q,4-Q,9/15/2016,84601,60904,821288,0.719896928,1128032,5.58 ,472,4.20,6.51,550,2.31 ,0 ,-17%,59.8,56.6,65,10,4,2,1,1,Afternoon WX
2016,Sep,16,F,5-F,9/16/2016,87541,63926,885214,0.730240687,1215573,6.25 ,547,4.20,6.62,580,2.42 ,0 ,-6%,67.4,63.3,66,0,0,0,0,0,A BSF 12:30/D BSF 20:00
2016,Sep,17,J,6-J,9/17/2016,66608,55627,940841,0.835139923,1282181,7.06 ,470,4.20,7.70,513,3.50 ,0 ,-9%,78.6,74.0,14,0,1,1,0,0,0 
2016,Sep,18,S,7-S,9/18/2016,80186,61809,1002650,0.770820343,1362367,7.07 ,567,4.20,7.75,622,3.55 ,0 ,-10%,66.5,71.0,55,0,1,1,0,0,Early AM WX
2016,Sep,19,M,1-M,9/19/2016,82046,58885,1061535,0.71770714,1444413,9.18 ,753,4.20,10.39,852,6.19 ,0 ,-13%,71.2,62.4,63,7,2,0,2,0,Afternoon WX/Ramp Closures
2016,Sep,20,T,2-T,9/20/2016,72486,52977,1114512,0.730858373,1516899,4.87 ,353,4.20,5.68,412,1.48 ,0 ,-17%,78.1,75.6,46,0,1,0,1,0,0 
2016,Sep,21,W,3-W,9/21/2016,78829,58065,1172577,0.736594401,1595728,5.59 ,441,4.20,5.84,460,1.64 ,0 ,-4%,74.9,73.9,45,0,1,0,0,1,0 
2016,Sep,22,Q,4-Q,9/22/2016,85526,59145,1231722,0.691544092,1681254,5.74 ,491,4.20,5.95,509,1.75 ,0 ,-4%,74.2,68.6,68,1,2,1,0,1,0 
2016,Sep,23,F,5-F,9/23/2016,86671,62864,1294586,0.72531758,1767925,8.78 ,761,4.20,9.11,790,4.91 ,0 ,-4%,71.9,68.1,39,1,1,1,0,0,D system failure 1700-1930
2016,Sep,24,J,6-J,9/24/2016,64385,54706,1349292,0.849669954,1832310,8.54 ,550,4.20,9.91,638,5.71 ,0 ,-16%,67.9,63.0,46,4,2,0,0,2,Afternoon WX/Ramp Closures
2016,Sep,25,S,7-S,9/25/2016,72492,53887,1403179,0.74335099,1904802,14.07 ,1020,4.20,17.26,"1,251 ",13.06 ,0 ,-23%,24.4,35.0,61,1,39,3,34,2,Area WX
2016,Sep,26,M,1-M,9/26/2016,84708,61970,1465149,0.731571988,1989510,7.31 ,619,4.20,7.93,671 ,3.73 ,0 ,-8%,55.7,59.2,50,0,2,2,0,0,0 
2016,Sep,27,T,2-T,9/27/2016,72522,52784,1517933,0.727834312,2062032,4.21 ,305,4.20,4.67,339 ,0.47 ,0 ,-11%,76.0,77.4,29,0,0,0,0,0,0 
2016,Sep,28,W,3-W,9/28/2016,76636,55069,1573002,0.718578736,2138668,4.03 ,309,4.20,4.45,341 ,0.25 ,0 ,-10%,75.7,76.2,24,0,0,0,0,0,0 
2016,Sep,29,Q,4-Q,9/29/2016,84213,60016,1633018,0.712669065,2222881,6.20 ,522,4.20,6.87,578 ,2.67 ,0 ,-11%,70.9,67.1,66,1,0,0,0,0,A belt sys in the a.m.
